plant_id,plant_name,energy_type,plant_capacity_mw,location_city,location_state,location_country,commissioning_date,operator_name,production_date,energy_generated_mwh,energy_consumed_mwh,net_energy_mwh,capacity_factor_pct,efficiency_pct,grid_feed_in_mwh,revenue_eur,operating_cost_eur,maintenance_cost_eur,co2_emissions_tons,co2_avoided_tons,weather_condition,temperature_avg_c,wind_speed_ms,solar_irradiance_wm2,downtime_hours,downtime_reason,safety_incidents,compliance_status,certification,subsidy_received_eur,created_at
PWR-202322017,Geothermal Park North 13,nuclear,995.82,Stuttgart,Hessen,DE,2018-03-26,Statkraft Inc,2023-01-08,3818.26,51.14,3767.12,68.86,81.34,755.74,246270.66,157718.55,42751.13,2681.41,4704.71,Rainy,2.3,26.68,678.34,38.02,Unscheduled Repair,2,Non-Compliant,none,39115.24,2023-10-08 03:52:00
PWR-202322018,Solar Park South 78,Wind,405.28,Dortmund,Bayern,DE,2024-12-03,NextEra Ltd,07 Apr 2023,4073.77,305.06,3768.71,17.78,33.09,1283.6,107403.59,174919.61,35096.27,3426.81,242.12,Foggy,34.4,24.88,1101.47,88.03,,1,Under Review,ISO 50001,0.0,2023-07-21 18:58:00
PWR-202322019,Solar Park East 67,WIND,962.23,Dresden,Baden-Wurttemberg,GERMANY,2015-11-06,Statkraft Inc,2024-09-27,4659.16,121.48,4537.68,61.82,42.1,4183.3,304500.75,76694.48,33493.91,4605.69,9089.88,Rainy,38.3,14.68,832.57,70.68,Weather,0,pending,EU Ecolabel,73050.52,2023-01-07 12:18:00
PWR-202322020,Hydro Park North 13,coal,937.63,Dusseldorf,Bayern,Deutschland,06-11-2025,Orsted GmbH,2024-07-31,16.44,234.77,-218.33,62.39,53.35,1618.9,303000.21,129131.26,4459.15,4054.86,4272.68,Stormy,24.1,9.76,77.33,91.44,Equipment Failure,4,Non-Compliant,ISO 14001,61311.81,2023-06-13 20:50:00
PWR-202322021,Geothermal Park East 68,Nuclear,283.99,Stuttgart,Brandenburg,DE,2017-02-26,Iberdrola Inc,2025-12-31,1252.72,130.46,1122.26,52.94,39.81,2823.18,204939.54,92064.04,48251.56,3319.34,2161.24,stormy,38.3,0.94,5.13,129.32,,5,Non-Compliant,ISO 50001,85060.46,2023-05-11 11:49:00
PWR-202322022,Solar Park North 7,Geothermal,304.3,Dusseldorf,NRW,Germany,2015-06-10,Vattenfall GmbH,2023-10-01,3288.94,310.47,2978.47,50.6,89.97,3876.55,64340.87,101895.75,1469.68,58.53,6740.64,foggy,-5.3,7.4,883.96,23.53,,5,Non-Compliant,none,38822.02,2023-04-06 15:15:00
PWR-202322023,Solar Park East 50,Nuclear,871.34,Hamburg,Baden-Wurttemberg,DE,05 Dec 2022,E.ON ,2025-05-27,2489.45,1.71,2487.74,17.51,31.07,2578.19,299349.71,186198.1,17446.36,591.44,1143.42,Rainy,28.5,27.57,862.68,37.67,Weather,5,Non-Compliant,EU Ecolabel,2009.47,2023-05-08 19:23:00
PWR-202322024,Solar Park South 25,Coal,237.89,Stuttgart,Hessen,Deutschland,2020-01-30,Orsted GmbH,08 Mar 2022,1563.62,476.07,1087.55,44.97,27.98,235.1,218896.51,120173.69,159.13,4434.91,4342.18,Sunny,23.1,12.8,229.57,30.16,,5,COMPLIANT,EU Ecolabel,86286.98,2023-11-07 13:07:00
PWR-202322025,Hydro Park South 44,geothermal,740.86,Dusseldorf,Niedersachsen,Deutschland,2023-11-02,Vattenfall Ltd,2025-12-29,4532.46,193.96,4338.5,74.29,20.35,3523.34,401483.65,191142.9,20450.75,479.82,6704.65,Rainy,24.9,9.49,494.87,12.66,Maintenance,4,Compliant,none,0.0,2023-11-27 13:00:00
PWR-202322026,Geothermal Park West 66,coal,53.44,Cologne,NRW,Deutschland,03/09/2019,Statkraft AG,2023-02-20,1007.65,360.9,646.75,12.85,29.91,2888.54,53731.78,19620.6,2072.82,784.07,6804.3,stormy,20.9,29.93,1064.71,150.43,Unscheduled Repair,0,COMPLIANT,Green Energy,98035.68,2023-04-27 02:27:00
PWR-202322027,Wind Park Central 76,Solar,312.45,Frankfurt,Brandenburg,GERMANY,2023-11-07,Iberdrola Inc,2025-04-04,4789.69,10.29,4779.4,81.46,34.39,1752.85,108624.18,71371.36,6857.68,2853.59,4026.18,Stormy,10.0,21.59,737.58,141.64,Equipment Failure,5,compliant,ISO 14001,45182.18,2023-11-24 05:38:00
PWR-202322028,Solar Park North 35,biomass,27.14,Leipzig,Sachsen,Germany,2020-07-22,Local Energy GmbH,2025-09-07,366.61,71.27,295.34,41.97,44.05,2759.32,111174.24,42161.42,39535.46,4857.28,1387.11,Rainy,3.1,11.16,132.59,159.3,Equipment Failure,2,Compliant,Green Energy,16377.4,2023-12-08 11:43:00
PWR-202322029,Solar Park Central 15,Geothermal,919.7,Berlin,Niedersachsen,Deutschland,2019-08-21,Statkraft GmbH,14/07/2023,3265.81,77.41,3188.4,46.85,73.42,928.82,350133.93,134868.85,45631.1,4642.85,5716.71,Rainy,24.0,2.36,292.64,97.75,Unscheduled Repair,1,Non-Compliant,None,0.0,2023-08-09 10:30:00
PWR-202322030,Wind Park South 44,WIND,780.2,Leipzig,Sachsen,Deutschland,2023-01-25,Local Energy Inc,2022-07-08,1220.2,431.69,788.51,11.09,57.38,2021.19,461446.54,66033.64,9671.47,490.58,3748.48,Stormy,-4.8,15.26,1082.73,122.48,Equipment Failure,0,COMPLIANT,,33584.61,2023-03-19 10:24:00
PWR-202322031,Biomass Park South 11,Natural Gas,821.49,Dusseldorf,Baden-Wurttemberg,GERMANY,2015-12-03,E.ON ,2022-02-28,1165.69,238.36,927.33,43.52,25.27,329.43,57074.33,180178.83,26744.65,3751.46,6407.16,Cloudy,-7.1,23.14,444.23,111.42,,1,Compliant,EU Ecolabel,45107.92,2023-09-12 17:18:00
PWR-202322032,Biomass Park West 49,solar,13.87,Berlin,Sachsen,DE,2020-01-31,Local Energy GmbH,2025-05-21,4662.92,207.26,4455.66,78.21,16.15,2890.09,5234.82,153000.29,416.9,1177.31,7958.82,Sunny,-4.9,27.36,825.02,37.92,,3,Compliant,,0.0,2023-05-05 22:11:00
PWR-202322033,Biomass Park North 19,coal,96.46,Munich,Niedersachsen,Germany,2023-05-24,E.ON ,2022-01-05,317.42,350.7,-33.28,78.34,46.31,4131.16,135221.33,112787.84,4711.18,440.3,706.71,sunny,33.3,29.63,1043.32,139.85,Grid Outage,0,pending,,0.0,2023-01-26 10:39:00
PWR-202322034,Biomass Park North 51,Geothermal,291.26,Leipzig,Baden-Wurttemberg,DE,2024-05-31,Vattenfall AG,28-01-2022,3041.04,83.28,2957.76,58.91,79.42,618.74,29966.97,164907.09,7242.23,1010.57,5399.29,Sunny,21.3,4.86,823.95,25.94,Unscheduled Repair,4,compliant,TUV,0.0,2023-07-06 19:03:00
PWR-202322035,Geothermal Park Central 24,Solar,802.44,Dortmund,Sachsen,GERMANY,2023-04-09,RWE Inc,2023-07-18,3318.44,351.67,2966.77,64.91,70.18,1855.81,156042.63,133966.46,39373.08,3206.15,4526.1,Stormy,-5.9,28.23,1082.02,100.72,Equipment Failure,2,COMPLIANT,ISO 14001,0.0,2023-11-07 18:29:00
PWR-202322036,Biomass Park Central 82,Geothermal,290.3,Hamburg,Baden-Wurttemberg,DE,2021-12-25,Iberdrola Ltd,2023-01-20,3411.23,1.25,3409.98,77.12,43.48,3217.07,83088.69,110912.94,39435.66,2668.57,6468.75,cloudy,-4.3,15.77,1000.71,71.55,,4,COMPLIANT,ISO 50001,0.0,2023-03-25 20:37:00
PWR-202322037,Geothermal Park Central 36,nuclear,268.22,Cologne,Hessen,DE,2025-11-19,Municipal Utility Inc,2023-07-23,3097.53,318.03,2779.5,66.62,54.36,1060.97,175343.21,91176.39,30811.59,953.1,6941.8,Sunny,35.5,18.71,328.69,8.71,Weather,4,Non-Compliant,none,0.0,2023-02-01 19:25:00
PWR-202322038,Biomass Park Central 99,solar,237.97,Dresden,Bayern,GERMANY,2016-04-26,Local Energy GmbH,10/02/2024,4640.98,183.23,4457.75,78.85,30.91,1447.86,210975.6,27933.95,32718.48,1481.64,2783.12,stormy,31.3,8.13,605.19,145.11,Maintenance,5,non_compliant,None,0.0,2023-03-15 06:40:00
PWR-202322039,Biomass Park North 70,Wind,476.86,Cologne,Baden-Wurttemberg,DE,2012-12-20,Orsted Inc,2023-04-12,1069.56,385.59,683.97,75.0,47.2,1096.28,192747.47,87408.06,24624.59,1953.82,7126.73,Sunny,11.5,3.64,1029.07,5.55,,1,COMPLIANT,EU Ecolabel,0.0,2023-06-13 09:46:00
PWR-202322040,Solar Park Central 26,geothermal,31.83,Berlin,Bayern,Germany,2021-05-15,Orsted Ltd,2024-01-04,1335.71,46.36,1289.35,93.55,53.52,2604.88,495787.91,82806.23,9988.92,3173.52,7070.04,sunny,32.3,18.33,1088.78,53.9,Grid Outage,0,Under Review,ISO 50001,64563.54,2023-06-11 18:26:00
PWR-202322041,Geothermal Park South 40,wind,87.84,Leipzig,Bayern,Germany,2013-01-29,E.ON Ltd,10/12/2024,4297.57,291.92,4005.65,78.09,78.8,2300.73,10079.7,10387.75,10916.85,4781.33,1660.22,Stormy,5.6,26.33,657.11,159.69,Weather,3,COMPLIANT,none,10153.28,2023-07-10 08:28:00
PWR-202322042,Biomass Park West 96,Nuclear,384.36,Frankfurt,Hessen,GERMANY,2011-05-10,Municipal Utility Inc,2025-06-23,2754.07,164.76,2589.31,27.92,91.59,1935.57,448908.27,186325.68,3051.73,2356.48,8444.84,Foggy,32.1,22.62,921.76,50.95,Equipment Failure,3,compliant,Green Energy,0.0,2023-02-13 01:02:00
PWR-202322043,Solar Park East 12,Hydro,27.46,Dortmund,Baden-Wurttemberg,Germany,2020-01-01,Local Energy Inc,2024-10-22,2448.62,192.84,2255.78,27.04,80.9,913.4,498825.15,137431.62,33578.81,900.15,5613.98,sunny,0.2,0.81,66.38,14.83,,5,Under Review,,0.0,2023-12-18 18:25:00
PWR-202322044,Solar Park East 61,hydro,164.64,Stuttgart,Sachsen,Deutschland,2017-01-09,Statkraft AG,2023-01-02,4761.55,199.62,4561.93,18.44,24.32,1048.39,58093.88,68479.73,13550.11,2495.8,37.64,sunny,0.6,29.68,753.56,8.44,Weather,4,Non-Compliant,TUV,19395.35,2023-01-07 12:40:00
PWR-202322045,Wind Park North 81,SOLAR,196.22,Stuttgart,Brandenburg,DE,11/06/2024,Iberdrola AG,21 Mar 2025,816.35,485.67,330.68,74.72,20.87,1333.61,433392.9,139034.95,24254.33,217.14,1203.88,Rainy,-7.1,26.96,272.85,32.68,,5,COMPLIANT,EU Ecolabel,36582.14,2023-07-26 06:30:00
PWR-202322046,Geothermal Park North 24,Wind,370.07,Hamburg,Brandenburg,DE,2015-03-02,Municipal Utility ,07/18/2022,1870.45,169.16,1701.29,17.07,83.26,1865.87,2209.89,36714.99,48124.62,4329.98,245.04,Stormy,-4.1,29.29,475.71,49.36,Equipment Failure,4,compliant,,0.0,2023-03-20 23:08:00
PWR-202322047,Geothermal Park South 13,natural_gas,189.59,Dusseldorf,Baden-Wurttemberg,GERMANY,2019-05-19,Municipal Utility GmbH,2022-01-21,2207.49,341.32,1866.17,89.21,72.73,1054.54,398906.4,42968.87,23735.44,2366.65,8702.33,Sunny,10.6,8.34,118.21,36.5,Unscheduled Repair,4,compliant,Green Energy,0.0,2023-06-19 18:38:00
PWR-202322048,Wind Park North 91,Solar,931.99,Dusseldorf,Bayern,Germany,2023-07-19,Statkraft AG,2022-03-27,144.89,186.78,-41.89,66.87,83.84,1286.47,313273.63,33276.08,47115.01,4992.89,5390.82,Windy,-8.7,11.23,732.65,43.0,Scheduled Service,4,compliant,EU Ecolabel,44515.51,2023-02-02 20:43:00
PWR-202322049,Solar Park East 66,solar,183.1,Dortmund,Sachsen,GERMANY,2023-12-04,Iberdrola Inc,2024-06-28,4602.72,315.15,4287.57,90.82,90.98,4290.59,351595.23,108411.27,19372.93,1172.28,172.68,Cloudy,10.1,3.66,1013.73,46.49,Equipment Failure,1,Non-Compliant,none,72196.87,2023-07-02 16:24:00
PWR-202322050,Wind Park East 81,SOLAR,764.02,Leipzig,Brandenburg,Germany,20-06-2019,Local Energy AG,2024-03-02,4926.15,435.63,4490.52,93.31,91.35,956.06,403199.2,147132.61,824.97,1820.83,8212.93,stormy,-9.7,27.01,1083.81,143.63,Scheduled Service,3,COMPLIANT,ISO 50001,24177.85,2023-12-07 10:31:00
PWR-202322051,Solar Park East 95,Natural Gas,820.78,Hamburg,Baden-Wurttemberg,GERMANY,2013-03-12,Iberdrola Ltd,2025-03-18,2161.53,287.95,1873.58,94.85,91.53,490.12,453904.58,17211.32,29558.23,4245.89,833.03,rainy,34.3,15.43,648.28,149.25,Grid Outage,2,Under Review,ISO 50001,60052.67,2023-08-11 12:16:00
PWR-202322052,Wind Park North 36,wind,689.57,Frankfurt,NRW,GERMANY,2015-12-04,EnBW Inc,2024-10-02,3286.75,340.43,2946.32,75.22,28.53,2691.88,177015.57,34169.1,15661.76,4595.21,7051.55,cloudy,32.7,8.72,605.83,31.77,Scheduled Service,1,pending,None,673.72,2023-11-16 15:18:00
PWR-202322053,Hydro Park East 49,Nuclear,404.18,Leipzig,Bayern,Deutschland,2020-06-10,NextEra GmbH,2024-07-11,1224.5,481.45,743.05,94.58,23.79,3620.3,24729.82,70449.02,1132.99,1880.34,4329.3,cloudy,39.1,25.7,1168.45,58.09,Scheduled Service,3,Under Review,None,7967.82,2023-08-15 06:26:00
PWR-202322054,Geothermal Park West 69,Geothermal,119.86,Leipzig,Sachsen,Deutschland,2018-09-21,E.ON AG,2024-10-05,1126.27,329.75,796.52,23.04,84.35,3766.77,225046.0,189205.74,26159.37,3986.45,4617.53,Cloudy,37.5,16.55,501.96,105.13,Grid Outage,5,Under Review,None,0.0,2023-03-08 06:40:00
PWR-202322055,Geothermal Park East 19,solar,509.79,Dortmund,Brandenburg,Deutschland,2024-01-10,NextEra Inc,15/07/2023,828.25,178.04,650.21,38.49,96.43,2525.56,138263.32,154950.71,403.28,3184.77,9919.65,windy,39.1,29.47,963.29,142.66,,4,Under Review,EU Ecolabel,10164.89,2023-07-27 00:00:00
PWR-202322056,Hydro Park Central 53,solar,253.51,Leipzig,Bayern,Germany,2016-06-18,Municipal Utility GmbH,2023-05-19,3921.74,423.97,3497.77,73.63,52.9,3851.3,47265.76,135621.76,29964.2,2964.65,4217.42,foggy,-9.2,4.31,272.7,160.67,Weather,2,Compliant,EU Ecolabel,77979.47,2023-06-25 11:11:00
PWR-202322057,Wind Park East 75,Solar,281.63,Munich,Hessen,Germany,2024-04-26,Orsted Ltd,2024-01-16,2402.86,385.99,2016.87,16.47,71.7,233.09,367702.02,47354.22,24621.9,3582.93,9831.02,rainy,32.3,24.1,688.09,152.07,Grid Outage,1,non_compliant,ISO 14001,37002.84,2023-05-26 16:07:00
PWR-202322058,Solar Park North 12,Solar,981.91,Frankfurt,Hessen,Deutschland,01/05/2010,EnBW Inc,13-04-2024,4907.94,160.21,4747.73,81.04,94.26,3757.77,113872.44,10012.74,28323.03,4811.88,9937.11,foggy,13.5,24.46,1066.72,134.91,Unscheduled Repair,1,COMPLIANT,TUV,0.0,2023-04-13 18:39:00
PWR-202322059,Geothermal Park West 54,Coal,433.47,Hamburg,Brandenburg,GERMANY,2014-11-02,EnBW GmbH,2022-06-16,2793.18,139.93,2653.25,22.47,26.66,3845.37,306653.77,53833.12,5137.73,3271.5,8854.86,windy,26.5,29.75,1187.64,128.86,Scheduled Service,2,Compliant,None,14832.26,2023-08-11 15:02:00
PWR-202322060,Geothermal Park Central 29,biomass,761.29,Cologne,Sachsen,GERMANY,15/01/2021,RWE ,05/05/2025,478.66,71.36,407.3,48.82,43.93,4053.66,345989.47,180452.77,1069.24,3219.08,4051.8,foggy,-5.8,15.22,424.79,25.87,Grid Outage,5,Under Review,none,24265.78,2023-06-10 01:51:00
PWR-202322061,Wind Park East 47,natural_gas,283.95,Berlin,Brandenburg,DE,2024-09-30,Iberdrola GmbH,2024-01-26,4989.54,142.48,4847.06,58.84,25.22,3017.45,373281.57,29434.72,24841.0,4707.84,4220.92,Windy,16.0,8.07,496.6,33.53,Grid Outage,1,Under Review,None,63125.12,2023-01-03 12:20:00
PWR-202322062,Solar Park North 34,Geothermal,530.81,Dortmund,Hessen,GERMANY,2012-10-17,NextEra AG,2022-03-08,43.04,145.31,-102.27,17.47,60.85,2736.96,407089.57,84851.88,26609.3,1380.42,9995.24,Cloudy,8.5,8.85,157.11,79.81,Maintenance,4,pending,EU Ecolabel,86355.02,2023-03-10 09:39:00
PWR-202322063,Solar Park Central 47,biomass,107.25,Leipzig,Bayern,Deutschland,28 Mar 2022,NextEra Ltd,15/03/2023,623.58,302.65,320.93,81.92,91.63,3812.19,389934.38,65706.22,49491.07,1746.67,9562.7,windy,9.5,0.09,965.52,95.92,Maintenance,4,COMPLIANT,TUV,0.0,2023-08-11 10:39:00
PWR-202322064,Solar Park North 26,natural_gas,437.65,Stuttgart,Niedersachsen,DE,2018-02-07,Orsted ,2023-05-11,1834.77,35.13,1799.64,54.31,96.63,4126.47,61293.09,80695.6,24127.29,956.19,7997.41,rainy,0.4,1.83,686.73,6.49,Scheduled Service,3,non_compliant,ISO 50001,92421.14,2023-09-01 09:09:00
PWR-202322065,Solar Park South 4,Nuclear,342.64,Frankfurt,NRW,GERMANY,2013-04-22,EnBW AG,2024-07-26,137.72,459.63,-321.91,17.53,51.98,1857.47,380194.27,71666.29,25315.14,2379.89,1428.59,Stormy,24.3,13.2,387.51,30.1,,3,COMPLIANT,ISO 50001,0.0,2023-05-22 00:37:00
PWR-202322066,Biomass Park West 50,hydro,464.37,Hamburg,Hessen,GERMANY,31/03/2018,EnBW Ltd,2024-09-23,1962.17,67.81,1894.36,51.12,37.55,1406.14,279798.8,185071.83,28185.02,4693.99,8557.01,Stormy,1.9,4.6,505.19,51.26,Grid Outage,5,pending,,20785.71,2023-05-04 08:52:00
PWR-202322067,Solar Park West 1,wind,703.62,Dresden,Hessen,Deutschland,2017-03-23,Statkraft Inc,29 Jan 2022,2163.52,256.91,1906.61,85.45,24.25,2203.01,439541.38,121155.29,26171.58,2165.28,4491.56,Sunny,-2.3,18.49,399.64,107.53,Equipment Failure,0,Non-Compliant,None,12577.36,2023-03-15 03:30:00
PWR-202322068,Biomass Park North 50,coal,584.06,Stuttgart,Bayern,DE,2022-07-14,Local Energy GmbH,2022-11-26,4861.19,467.61,4393.58,63.85,29.31,1365.09,267267.37,46676.43,44794.56,1393.32,5786.4,rainy,11.2,11.22,1073.93,106.49,Scheduled Service,5,Non-Compliant,,0.0,2023-03-09 06:45:00
PWR-202322069,Biomass Park Central 94,Geothermal,279.92,Dortmund,Brandenburg,Deutschland,2025-09-21,Statkraft ,2024-09-06,597.6,292.27,305.33,59.68,30.69,711.38,119923.41,197305.02,3028.06,1033.35,4502.1,rainy,-3.6,24.01,113.5,149.93,Unscheduled Repair,3,Compliant,TUV,37970.25,2023-11-22 05:33:00
PWR-202322070,Hydro Park West 40,Solar,742.25,Leipzig,Niedersachsen,GERMANY,2019-12-01,Iberdrola Inc,2023-05-30,3231.58,328.94,2902.64,69.31,21.48,3962.45,202499.09,125791.47,45613.76,1128.6,9297.57,stormy,30.9,10.17,1020.36,6.38,Weather,3,pending,ISO 50001,0.0,2023-07-19 09:54:00
PWR-202322071,Geothermal Park South 83,Solar,469.72,Dortmund,Baden-Wurttemberg,Deutschland,2024-02-02,RWE Ltd,08/03/2022,2804.23,127.2,2677.03,35.84,26.17,3555.19,306629.69,14607.25,28969.12,4325.64,4954.58,Stormy,36.0,8.37,203.76,138.68,Grid Outage,3,Non-Compliant,,63489.68,2023-12-15 03:44:00
PWR-202322072,Solar Park Central 67,natural_gas,408.94,Hamburg,Bayern,GERMANY,23-12-2016,Municipal Utility AG,2025-08-17,3394.41,129.57,3264.84,86.15,22.75,3040.82,339640.32,40438.73,20938.8,2230.19,5869.81,Windy,-4.9,5.88,801.15,15.13,Grid Outage,0,Under Review,,0.0,2023-02-28 03:08:00
PWR-202322073,Biomass Park South 68,geothermal,245.53,Munich,Hessen,Deutschland,2020-09-06,NextEra ,2022-12-17,498.96,162.93,336.03,38.93,95.16,44.6,244001.37,94370.16,19818.88,2511.63,1504.48,Sunny,23.1,22.54,1196.33,139.63,,0,COMPLIANT,ISO 50001,0.0,2023-07-06 15:59:00
PWR-202322074,Hydro Park Central 10,coal,801.0,Dortmund,Baden-Wurttemberg,GERMANY,24 Aug 2010,E.ON Ltd,28 Mar 2025,94.04,275.74,-181.7,33.14,74.66,3136.42,383790.21,193421.11,49529.51,3399.21,3132.1,stormy,-9.2,16.76,983.61,109.47,Scheduled Service,2,pending,none,40929.86,2023-04-10 13:44:00
PWR-202322075,Geothermal Park North 69,geothermal,715.38,Dortmund,Sachsen,GERMANY,2013-05-15,Municipal Utility Inc,27 Jan 2024,2978.6,72.41,2906.19,43.55,55.58,3475.26,28622.53,7509.91,44569.45,816.78,3905.15,Foggy,16.5,4.06,779.47,8.53,Weather,1,Under Review,EU Ecolabel,4106.92,2023-11-21 15:07:00
PWR-202322076,Biomass Park Central 51,Solar,732.5,Cologne,Brandenburg,Deutschland,06 Sep 2023,Vattenfall Inc,2022-10-21,3477.59,70.24,3407.35,23.13,20.78,4132.91,270990.46,100061.23,17166.21,481.11,5022.61,Windy,23.9,5.6,225.3,122.36,Unscheduled Repair,5,COMPLIANT,none,46751.13,2023-12-14 02:03:00
PWR-202322077,Geothermal Park South 29,Natural Gas,810.01,Munich,Bayern,Deutschland,2011-10-02,Vattenfall ,13 Dec 2025,4419.67,69.69,4349.98,54.87,62.5,4231.73,52668.63,155886.75,20927.99,1944.74,9556.13,Foggy,16.0,6.51,920.14,105.3,Scheduled Service,1,Non-Compliant,EU Ecolabel,93793.04,2023-07-18 05:18:00
PWR-202322078,Hydro Park East 33,SOLAR,615.61,Dusseldorf,Sachsen,Germany,27 Mar 2024,Orsted GmbH,2025-05-01,2685.13,58.98,2626.15,27.03,70.86,3224.29,363281.06,195035.75,42454.94,2633.2,2603.89,foggy,2.3,4.5,975.94,72.52,Weather,5,pending,,0.0,2023-06-06 17:40:00
PWR-202322079,Solar Park East 48,natural_gas,108.36,Dortmund,Niedersachsen,Germany,27-05-2018,Vattenfall GmbH,30/04/2023,4203.19,165.08,4038.11,88.96,92.64,1423.19,375259.64,171584.85,11929.74,526.3,8396.9,stormy,11.9,2.34,707.51,157.81,Unscheduled Repair,4,COMPLIANT,ISO 14001,NULL,2023-08-20 21:33:00
PWR-202322080,Biomass Park South 40,Nuclear,571.56,Dortmund,Niedersachsen,Deutschland,2013-09-20,NextEra Inc,12/27/2023,4169.92,139.22,4030.7,12.43,28.43,3599.38,146630.03,155581.55,1257.93,3632.39,1337.84,Windy,-8.4,6.24,1046.53,158.19,,3,compliant,ISO 14001,76296.4,2023-10-22 10:10:00
PWR-202322081,Biomass Park West 22,geothermal,143.64,Munich,Bayern,Germany,2014-09-12,Iberdrola ,2022-10-28,106.66,199.81,-93.15,51.43,62.52,764.4,214675.31,15584.35,36.26,668.71,1732.85,Cloudy,18.5,22.68,297.66,84.63,Equipment Failure,4,Non-Compliant,None,96863.75,2023-06-05 02:42:00
PWR-202322082,Solar Park South 74,Natural Gas,33.73,Hamburg,Baden-Wurttemberg,Germany,2021-11-07,Vattenfall Inc,2022-01-17,1177.14,225.06,952.08,58.45,97.48,2992.47,462078.11,7650.18,755.16,4305.71,9377.96,Rainy,23.8,28.95,87.8,148.54,Equipment Failure,1,non_compliant,None,0.0,2023-01-10 03:04:00
PWR-202322083,Biomass Park South 84,Biomass,694.05,Berlin,Bayern,GERMANY,2013-10-13,E.ON ,2022-01-29,800.82,46.93,753.89,24.62,55.73,2711.34,408267.84,5775.43,26058.4,4562.7,3291.75,Stormy,37.9,1.21,631.19,119.98,,1,pending,Green Energy,0.0,2023-02-19 04:12:00
PWR-202322084,Biomass Park South 4,wind,813.51,Hamburg,Hessen,DE,02/04/2017,NextEra AG,2024-04-21,2365.27,228.97,2136.3,10.62,48.16,4110.6,120309.48,88749.79,18120.95,1936.43,6211.74,Windy,11.8,17.8,995.35,74.63,,2,compliant,none,59765.93,2023-10-11 12:57:00
PWR-202322085,Geothermal Park North 53,Biomass,742.83,Hamburg,Brandenburg,Germany,2018-07-02,Municipal Utility Ltd,06/04/2022,4220.09,189.25,4030.84,90.68,62.2,4201.85,188412.82,195098.96,3951.21,1718.82,862.52,sunny,-9.1,12.31,378.12,34.73,Scheduled Service,4,Compliant,None,11975.33,2023-05-19 03:16:00
PWR-202322086,Solar Park East 75,Hydro,694.17,Munich,Baden-Wurttemberg,Deutschland,05 Jul 2011,Municipal Utility ,08 Feb 2023,771.01,398.16,372.85,34.08,88.48,878.92,330069.49,179865.14,49.23,2275.17,3964.19,stormy,-7.6,14.3,1101.65,28.42,Unscheduled Repair,5,non_compliant,ISO 14001,0.0,2023-02-02 17:20:00
PWR-202322087,Hydro Park North 62,Natural Gas,320.92,Leipzig,Bayern,DE,2025-10-11,Vattenfall GmbH,2022-06-20,1094.92,34.9,1060.02,76.16,67.36,3127.42,-267591.6,28014.8,23456.68,1774.07,3384.66,foggy,32.0,2.65,244.0,106.93,Grid Outage,5,COMPLIANT,EU Ecolabel,62585.52,2023-06-13 00:14:00
PWR-202322088,Wind Park South 9,Coal,434.2,Frankfurt,Hessen,Germany,2014-07-08,RWE Ltd,2024-02-20,531.55,339.27,192.28,42.61,69.09,4047.71,79583.45,198438.53,278.8,2275.95,4624.64,rainy,0.9,6.49,463.94,112.92,Weather,4,compliant,None,29511.16,2023-07-12 10:27:00
PWR-202322089,Geothermal Park North 9,Geothermal,210.12,Stuttgart,NRW,Germany,2011-07-05,Local Energy ,31-07-2024,2796.02,137.0,2659.02,24.76,97.31,7.27,133180.58,173360.14,36778.07,3261.05,8571.2,foggy,36.7,24.64,1075.96,77.51,Grid Outage,0,compliant,none,0.0,2023-01-08 17:27:00
PWR-202322090,Biomass Park North 90,Natural Gas,768.02,Dresden,Sachsen,GERMANY,2011-07-21,RWE Ltd,2025-09-23,155.98,482.03,-326.05,57.63,63.77,1703.93,23607.37,67174.05,40722.8,4729.9,4976.55,Windy,19.0,1.99,419.1,12.51,Unscheduled Repair,3,COMPLIANT,ISO 14001,NULL,2023-10-14 23:51:00
PWR-202322091,Biomass Park West 68,Geothermal,806.73,Dresden,Hessen,DE,28-03-2012,Statkraft ,2023-02-15,4032.39,304.26,3728.13,52.33,15.9,3841.28,104891.99,61207.44,43147.19,560.96,8470.02,Foggy,19.8,23.03,3.44,47.05,,1,non_compliant,Green Energy,92501.0,2023-04-08 15:22:00
PWR-202322092,Biomass Park South 57,solar,270.2,Dortmund,Baden-Wurttemberg,GERMANY,2012-03-30,E.ON AG,2024-10-27,4559.32,333.84,4225.48,89.84,34.82,271.55,94157.74,144568.02,13907.29,4599.1,1438.81,cloudy,-9.7,6.21,313.26,129.09,Maintenance,4,Compliant,Green Energy,10710.42,2023-12-18 17:46:00
PWR-202322093,Wind Park North 90,Natural Gas,688.41,Stuttgart,Bayern,Deutschland,2020-10-10,Vattenfall Inc,2024-07-13,893.6,397.09,496.51,34.45,74.78,3567.49,19270.65,123710.85,11937.36,1357.98,7153.04,cloudy,14.5,22.7,208.2,94.16,Weather,2,Compliant,None,66445.83,2023-08-21 22:34:00
PWR-202322094,Geothermal Park East 72,Solar,559.38,Stuttgart,Brandenburg,DE,17-02-2014,E.ON Ltd,01/21/2023,4557.47,341.75,4215.72,23.34,37.95,488.59,254941.57,97736.97,8288.87,678.87,9498.3,Stormy,-2.7,4.49,0.52,124.88,Grid Outage,1,Compliant,none,1755.22,2023-06-20 05:26:00
